,Unnamed: 0,id,slope,AIC,mass,sfr,url
22183,22183,636465,0.0003878921355280359,1.0,8.021329712111692,0.00134284,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636465/
22188,22188,636518,-5.275261601428063e-05,2.0,8.725553807621809,0.00233561,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636518/
22200,22200,636666,-5.6385481631836914e-05,2.0,8.435668727600508,0.00389073,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636666/
22210,22210,636806,-0.00020984215905854977,2.0,8.566834161469995,0.00231306,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636806/
22215,22215,636858,-0.0002474279105242219,2.0,8.517790621119433,0.00239784,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636858/
22223,22223,636941,-6.024004975385232e-05,1.0,8.692745212520594,0.00166424,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636941/
22233,22233,637078,-0.00012001950188832126,1.0,8.361610746203361,0.00135336,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637078/
22251,22251,637310,6.38702896816353e-05,1.0,8.983562237007362,0.00486857,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637310/
22270,22270,637561,4.2127331263007346e-05,1.0,8.05468564087948,0.00111859,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637561/
22272,22272,637578,-0.00016953321098841278,1.0,7.973430574820482,0.00239599,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637578/
22280,22280,637665,6.500667111030586e-05,1.0,8.839725332257466,0.00160099,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637665/
22290,22290,637792,-2.7646958247893807e-05,1.0,8.190426821642427,0.00115024,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637792/
22299,22299,637915,0.0004854663246904241,1.0,8.6613422764222,0.00668609,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637915/
22303,22303,637976,-5.4124437136935454e-05,1.0,8.8416682805599,0.00303361,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637976/
22304,22304,637994,-0.00016688572745590798,1.0,8.736686967624609,0.00328978,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/637994/
22310,22310,638077,-1.5747674634453895e-05,1.0,8.213066974792643,0.00156639,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/638077/
22321,22321,638195,-0.00036825246491433225,2.0,8.873777127382482,0.00213129,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/638195/
22327,22327,638241,-0.00026439420293565904,1.0,8.602876650624227,0.00133234,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/638241/
22345,22345,638502,-8.524549428360972e-05,2.0,8.681318699096959,0.00157526,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/638502/
22364,22364,638733,-8.943781142300332e-05,1.0,8.87917903924465,0.00376683,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/638733/
22374,22374,638862,-0.00013423082060263648,1.0,8.692003151293921,0.00173262,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/638862/
22387,22387,639009,-0.00030672236041005347,2.0,8.599858586410143,0.00555227,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639009/
22389,22389,639019,7.98372738866949e-05,1.0,8.126905718568668,0.00174235,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639019/
22400,22400,639129,8.397362285506294e-05,1.0,8.641135561062384,0.00121465,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639129/
22401,22401,639136,-0.00011240086897525548,1.0,8.857147244569989,0.00187595,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639136/
22403,22403,639143,,,8.136000231346305,0.00120123,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639143/
22406,22406,639156,6.381591840565412e-05,1.0,8.432625173752573,0.00115478,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639156/
22412,22412,639224,1.2365171576930768e-05,1.0,8.2855965052307,0.00189681,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639224/
22414,22414,639241,-7.345357315713328e-05,1.0,8.80306743041498,0.00183796,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639241/
22423,22423,639350,-7.575671660262332e-06,1.0,8.744689026011253,0.00112919,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639350/
22431,22431,639404,-0.0001393796900409815,2.0,8.661202425038914,0.003679,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639404/
22440,22440,639514,2.9525531767522925e-05,1.0,7.897914282859262,0.00161994,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639514/
22448,22448,639644,-6.895742596421706e-05,1.0,8.653468885968092,0.00104848,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639644/
22452,22452,639685,-0.00010145536573515958,1.0,8.505013719011206,0.00479601,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639685/
22459,22459,639748,9.415529250852297e-05,1.0,8.426497334196565,0.00655375,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/639748/
22484,22484,640041,,,8.778557103161681,0.00121488,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640041/
22487,22487,640055,-0.00015429514572887142,2.0,9.01042665947048,0.00596446,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640055/
22493,22493,640179,-0.00014783428340155034,1.0,9.01844520396536,0.00468756,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640179/
22495,22495,640194,-6.180077406332444e-05,1.0,8.764000202648429,0.00108283,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640194/
22519,22519,640535,5.5097710886053173e-05,1.0,7.9866540695591475,0.00187836,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640535/
22538,22538,640801,-2.2747753344503852e-05,2.0,8.67196415708043,0.00309122,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640801/
22548,22548,640916,-0.0003829823164385711,2.0,8.559241683115154,0.00629511,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640916/
22550,22550,640937,-3.0714841146736984e-05,1.0,8.26446366907677,0.00178943,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/640937/
22566,22566,641130,-0.000365193148238385,2.0,9.019647879592352,0.00387832,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641130/
22568,22568,641139,1.5223651684292201e-05,1.0,8.726325029989901,0.00423951,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641139/
22572,22572,641189,1.0524558436776535e-05,1.0,8.28626031045264,0.00324902,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641189/
22578,22578,641231,-2.9833553241325687e-05,1.0,8.753078690010701,0.00131208,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641231/
22592,22592,641404,-1.9851779343592502e-05,1.0,8.249492630938956,0.00112692,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641404/
22600,22600,641508,-4.3776956529832245e-05,2.0,7.883400718709281,0.00104231,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641508/
22602,22602,641513,0.0001252553900254506,1.0,7.942355950047733,0.00238419,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641513/
22623,22623,641777,5.38131475055786e-05,1.0,8.582706020866938,0.00236382,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641777/
22631,22631,641926,-0.0006958090935833424,1.0,9.010570595104694,0.00393422,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641926/
22638,22638,641991,-0.00021797408853338078,1.0,8.590215526883267,0.00104393,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/641991/
22648,22648,642170,-0.0001113287448314952,1.0,8.77086722438543,0.00123195,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/642170/
22667,22667,642412,6.75080487616113e-05,1.0,8.546825247025712,0.00516252,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/642412/
22697,22697,642797,-9.014293491543002e-05,2.0,8.728450837895718,0.00155558,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/642797/
22703,22703,642919,2.1688512796941435e-05,1.0,8.405994257165304,0.00177985,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/642919/
22705,22705,642941,-6.546316833192227e-05,1.0,8.033547212841977,0.00404906,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/642941/
22770,22770,643788,-7.898721802515825e-05,2.0,8.865991538266552,0.0033719,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/643788/
22783,22783,643964,-9.155645892100408e-05,1.0,8.790974781054176,0.00278985,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/643964/
22792,22792,644084,-0.00026019084137901387,1.0,8.086082273804381,0.00132435,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/644084/
22798,22798,644172,-8.862965934019386e-05,2.0,9.011639232102956,0.00503449,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/644172/
22813,22813,644350,-0.00017304369387549588,1.0,8.761975309741153,0.00191163,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/644350/
22838,22838,644698,0.00017362951455312763,1.0,8.487823227667603,0.00206391,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/644698/
22849,22849,644854,-1.1085235989369888e-05,1.0,8.703447503958317,0.00105105,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/644854/
22891,22891,645483,-0.0006069362808468803,1.0,8.538908560063422,0.00310068,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/645483/
22896,22896,645524,3.2864070281157734e-06,1.0,8.337062617692869,0.00152982,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/645524/
22899,22899,645554,-8.352056055870503e-05,2.0,8.581968023655259,0.00372254,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/645554/
22914,22914,645743,-8.281413118037237e-05,1.0,8.3615270912899,0.00148273,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/645743/
22916,22916,645764,-0.0005584350656637795,2.0,8.880818653722582,0.00408305,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/645764/
22945,22945,646119,1.101304114000291e-05,1.0,8.494875665710799,0.00141257,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/646119/
22964,22964,646431,2.1174175488014824e-05,1.0,8.392027284761227,0.00207473,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/646431/
22977,22977,646593,-0.00016627675094671565,2.0,8.310008389014111,0.00460072,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/646593/
22993,22993,646766,3.4387176728596236e-05,2.0,8.688326271513048,0.00188062,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/646766/
23011,23011,647014,-0.0002495427583934396,1.0,8.219418530337185,0.00111355,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647014/
23013,23013,647025,3.13611675706388e-05,1.0,8.443682112087432,0.00651307,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647025/
23026,23026,647243,-2.206076678497e-05,1.0,8.73960434086642,0.00152237,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647243/
23028,23028,647252,-1.1789030895894489e-05,1.0,8.619650254350821,0.00175361,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647252/
23032,23032,647281,1.8644716541259984e-05,1.0,8.791275535426639,0.00167035,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647281/
23033,23033,647282,-2.517486706671221e-05,2.0,8.596007514726757,0.00110164,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647282/
23044,23044,647391,-3.236482291815588e-05,1.0,8.813691865469796,0.00233747,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647391/
23053,23053,647491,0.00010000798644808112,1.0,8.357464437885392,0.00208753,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647491/
23063,23063,647621,2.8559484310140432e-05,1.0,8.243861564163256,0.00104677,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647621/
23064,23064,647622,-4.277306344046384e-05,1.0,8.21639072315107,0.00144164,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647622/
23067,23067,647645,-0.0003814319953653233,1.0,8.504412064125919,0.0016581,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647645/
23071,23071,647684,8.680884861684501e-05,1.0,8.196708261741609,0.00115711,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647684/
23076,23076,647720,-0.0001631484554834091,1.0,9.008312200995224,0.00652064,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647720/
23086,23086,647861,3.273718985580355e-05,1.0,8.179539579189766,0.00193365,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647861/
23090,23090,647879,-0.00010416223270804786,2.0,8.910448258159859,0.00229599,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/647879/
23117,23117,648223,9.823706397870524e-06,1.0,8.288641643256025,0.00235196,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/648223/
23146,23146,648583,-0.00011221831576129203,2.0,8.545658767944317,0.00160606,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/648583/
23167,23167,648864,-3.078648264460427e-05,1.0,8.229701562817558,0.00112377,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/648864/
23173,23173,648947,-0.00022108641719918948,1.0,8.63542912948068,0.00341519,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/648947/
23175,23175,648969,-8.544949875423006e-05,1.0,8.38981195718864,0.00463615,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/648969/
23184,23184,649113,-0.0005130235996956441,1.0,9.070602230720347,0.014407499999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649113/
23201,23201,649314,-1.0924445634258491e-05,1.0,7.903554550211957,0.00116017,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649314/
23206,23206,649396,-0.00013615312260074265,1.0,7.925943006459508,0.00261862,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649396/
23213,23213,649490,-0.00019135100376993177,1.0,8.970290860447337,0.00703408,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649490/
23219,23219,649533,-0.00014234742848164036,2.0,8.87518946840574,0.00233491,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649533/
23225,23225,649604,-0.00012478659816879373,2.0,8.409404439210189,0.00113592,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649604/
23236,23236,649724,-3.1786301170089874e-05,2.0,8.903522527318422,0.00314598,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649724/
23250,23250,649893,-4.530929317591577e-05,1.0,8.832799205174771,0.00372552,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/649893/
23262,23262,650076,3.517051344333762e-05,1.0,8.475579835242076,0.00189726,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650076/
23265,23265,650109,-0.00047334708593273824,2.0,8.056265510816273,0.00350522,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650109/
23276,23276,650243,6.971390306103399e-06,1.0,8.191748121712848,0.00126382,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650243/
23282,23282,650336,-0.00011137669893763415,2.0,8.538110753036891,0.00286118,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650336/
23284,23284,650345,-2.8732746027905283e-06,1.0,8.587141038377773,0.00144605,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650345/
23289,23289,650414,2.8008582075911193e-05,1.0,8.536063156212762,0.00127555,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650414/
23307,23307,650668,-0.0001432736698914855,1.0,8.619757983452644,0.00114085,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650668/
23321,23321,650827,-0.0001908237094695567,1.0,8.778674516109884,0.00181166,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650827/
23326,23326,650885,3.920905932993343e-05,1.0,8.100256553324026,0.00178604,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650885/
23334,23334,650986,-0.00020130253484101413,1.0,8.76718983861762,0.00233575,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/650986/
23339,23339,651053,0.0002881690973487351,1.0,8.246413671384339,0.00189237,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/651053/
23348,23348,651189,2.306219718217225e-05,1.0,8.975762080029478,0.00654874,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/651189/
23363,23363,651423,-3.0629365349478373e-05,2.0,8.824658203941182,0.00526004,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/651423/
23365,23365,651434,-0.00022605515520499018,1.0,8.84044801385932,0.00192728,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/651434/
23401,23401,651941,-0.00013379441946066633,2.0,8.803551458865089,0.00280987,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/651941/
23409,23409,652045,-0.00023388022570527901,1.0,8.667796126525083,0.00479547,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652045/
23421,23421,652218,-9.85323578569736e-06,2.0,8.585612240459485,0.00306161,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652218/
23426,23426,652306,-0.00040383947109742325,1.0,8.926626755457058,0.00866311,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652306/
23435,23435,652431,-1.2017562611807059e-05,1.0,8.279475104531686,0.00122621,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652431/
23437,23437,652438,-0.00022721886308503658,1.0,8.883878439754172,0.00743894,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652438/
23446,23446,652560,-9.484082501274823e-05,2.0,8.810519835106835,0.00176478,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652560/
23449,23449,652583,4.7162909261843187e-05,1.0,9.048589041145053,0.00720217,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652583/
23462,23462,652737,-5.830912346105519e-05,1.0,8.241882497276652,0.00168684,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652737/
23471,23471,652810,0.00032087840677088046,1.0,8.483506649467051,0.00480188,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/652810/
